1084228608,1000
1086161408,18959998
1087596672,37980676
1088201472,57031172
1087643776,76056384
1085595136,94978192
1081734784,113695808
1075950464,132110992
1069633920,150328096
1062637376,168306048
1056092928,186218528
1049684096,204038720
1044395968,221994016
1039583680,240007584
1034689472,257977824
1029734144,275917152
1024526208,293778880
1019087424,311566976
1013397248,329273376
1007424192,346884608
1001172992,364397792
994635264,381805280
987803136,399099008
980677056,416273280
973256704,433322400
965542656,450240448
957536192,467022080
949238720,483661760
940652544,500154336
931780224,516494592
922624064,532677664
913186944,548698496
903471808,564552192
893481344,580233920
883218816,595739008
872687232,611062528
861889856,626199936
850829952,641146624
839510912,655897920
827935936,670449536
816108864,684796928
804033344,698935616
791712832,712861504
779150976,726570112
766352000,740057600
753319488,753319488
740057600,766351936
726570048,779151104
712861504,791712768
698935616,804033344
684796928,816108992
670449536,827936064
655897856,839510848
641146624,850829952
626199936,861889920
611062528,872687296
595738944,883218944
580233984,893481472
564552192,903471872
548698496,913186880
532677504,922624000
516494464,931779968
500154016,940652096
483661120,949237760
467021088,957534144
450238656,965538880
433319136,973249536
416267616,980663872
399089312,987779328
381789472,994593920
364373152,1001105664
346846048,1007312384
329213184,1013212160
311480096,1018803392
293652032,1024084352
275734592,1029053312
257733248,1033708736
239653280,1038049216
221500352,1042073664
203279936,1045780736
184997568,1049169088
166658944,1052237952
148269504,1054986304
129834848,1057413248
111360672,1059518144
92852704,1061300160
74316288,1062759040
55757192,1063894208
37181116,1064705216
18593934,1065191936
931,1065354176
0,1065192000
0,1064705280
0,1063894272
0,1062759232
0,1061300288
0,1059518144
0,1057413248
0,1054986304
0,1052237952
0,1049169152
0,1045780736
0,1042073728
0,1038049408
0,1033708672
0,1029053184
0,1024084288
0,1018803328
0,1013212096
0,1007312320
0,1001105664
0,994593984
0,987779328
0,980663936
0,973249728
0,965538752
0,957534144
0,949237568
0,940652032
0,931779904
0,922623872
0,913187136
0,903471872
0,893481408
0,883218816
0,872687232
0,861889856
0,850829888
0,839510848
0,827935936
0,816108864
0,804033536
0,791712512
0,779150848
0,766352000
0,753319488
0,740057664
0,726570048
0,712861440
0,698935360
0,684796736
0,670449536
0,655897856
0,641146496
0,626199808
0,611062528
0,595738752
0,580233728
0,564552192
0,548698368
0,532677664
0,516494368
0,500154144
0,483661056
0,467020928
0,450238720
0,433319104
0,416267424
0,399089344
0,381789376
0,364373088
0,346846112
0,329213280
0,311480320
0,293652000
0,275734432
0,257733056
0,239652768
0,221500256
0,203279904
0,184997504
0,166658912
0,148269280
0,129835272
0,111360200
0,92852824
0,74315760
0,55757484
0,37181444
0,18594436
0,988
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2227,0
18595300,0
37182828,0
55756940,0
74316968,0
92853864,0
111360992,0
129836120,0
148269696,0
166659328,0
184999744,0
203279808,0
221500288,0
239653408,0
257733536,0
275734176,0
293654016,0
311480192,0
329213504,0
346845984,0
364373248,0
381790432,0
399091712,0
416265056,0
433319296,0
450237888,0
467018816,0
483663200,0
500154400,0
516494752,0
532678816,0
548697792,0
564552768,0
580232192,0
595736832,0
611062400,0
626201408,0
641145536,0
655895616,0
670455104,0
684792576,0
698934272,0
712860544,0
726571136,0
740059584,0
753319936,0
766356736,0
779151232,0
791714112,0
804034240,0
816114432,0
827936192,0
839507776,0
850829504,0
861893760,0
872686272,0
883221952,0
893482176,0
903473216,0
913182528,0
922627904,0
931778048,0
940652480,0
949234944,0
957534528,0
965539968,0
973251136,0
980669632,0
987788992,0
994611968,0
1001130944,0
1007354240,0
1013278208,0
1018918464,0
1024272896,0
1029331648,0
1034148928,0
1038711040,0
1043016576,0
1047155200,0
1051059840,0
1054922176,0
1058632064,0
1062405696,0
1066393408,0
1070176576,0
1073535360,0
1076355456,0
1079886464,0
1082945920,0
1085044096,1000
1086976768,18974230
1088411520,38009132
1089015168,57073816
1088159616,76092456
1086109056,95023152
1082245888,113749520
1076261504,132149176
1069941952,150371392
1062789504,168330144
1056167872,186231744
1049702464,204042304
1044400448,221994976
1039584256,240007712
1034689536,257977824
1029734144,275917152
1024526208,293778880
1019087424,311566976
1013397248,329273376
1007424192,346884608
1001172992,364397792
994635264,381805280
987803136,399099008
980677056,416273280
973256704,433322400
965542656,450240448
957536192,467022080
949238720,483661760
940652544,500154336
931780224,516494592
922624064,532677664
913186944,548698496
903471808,564552192
893481344,580233920
883218816,595739008
872687232,611062528
861889856,626199936
850829952,641146624
839510912,655897920
827935936,670449536
816108864,684796928
804033344,698935616
791712832,712861504
779150976,726570112
766352000,740057600
753319488,753319488
740057600,766351936
726570048,779151104
712861504,791712768
698935616,804033344
684796928,816108992
670449536,827936064
655897856,839510848
641146624,850829952
626199936,861889920
611062528,872687296
595738944,883218944
580233984,893481472
564552192,903471872
548698496,913186880
532677504,922624000
516494464,931779968
500154016,940652096
483661120,949237760
467021088,957534144
450238656,965538880
433319136,973249536
416267616,980663872
399089312,987779328
381789472,994593920
364373152,1001105664
346846048,1007312384
329213184,1013212160
311480096,1018803392
293652032,1024084352
275734592,1029053312
257733248,1033708736
239653280,1038049216
221500352,1042073664
203279936,1045780736
184997568,1049169088
166658944,1052237952
148269504,1054986304
129834848,1057413248
111360672,1059518144
92852704,1061300160
74316288,1062759040
55757192,1063894208
37181116,1064705216
18593934,1065191936
931,1065354176
0,1065192000
0,1064705280
0,1063894272
0,1062759232
0,1061300288
0,1059518144
0,1057413248
0,1054986304
0,1052237952
0,1049169152
0,1045780736
0,1042073728
0,1038049408
0,1033708672
0,1029053184
0,1024084288
0,1018803328
0,1013212096
0,1007312320
0,1001105664
0,994593984
0,987779328
0,980663936
0,973249728
0,965538752
0,957534144
0,949237568
0,940652032
0,931779904
0,922623872
0,913187136
0,903471872
0,893481408
0,883218816
0,872687232
0,861889856
0,850829888
0,839510848
0,827935936
0,816108864
0,804033536
0,791712512
0,779150848
0,766352000
0,753319488
0,740057664
0,726570048
0,712861440
0,698935360
0,684796736
0,670449536
0,655897856
0,641146496
0,626199808
0,611062528
0,595738752
0,580233728
0,564552192
0,548698368
0,532677664
0,516494368
0,500154144
0,483661056
0,467020928
0,450238720
0,433319104
0,416267424
0,399089344
0,381789376
0,364373088
0,346846112
0,329213280
0,311480320
0,293652000
0,275734432
0,257733056
0,239652768
0,221500256
0,203279904
0,184997504
0,166658912
0,148269280
0,129835272
0,111360200
0,92852824
0,74315760
0,55757484
0,37181444
0,18594436
0,988
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2227,0
18595300,0
37182828,0
55756940,0
74316968,0
92853864,0
111360992,0
129836120,0
148269696,0
166659328,0
184999744,0
203279808,0
221500288,0
239653408,0
257733536,0
275734176,0
293654016,0
311480192,0
329213504,0
346845984,0
364373248,0
381790432,0
399091712,0
416265056,0
433319296,0
450237888,0
467018816,0
483663200,0
500154400,0
516494752,0
532678816,0
548697792,0
564552768,0
580232192,0
595736832,0
611062400,0
626201408,0
641145536,0
655895616,0
670455104,0
684792576,0
698934272,0
712860544,0
726571136,0
740059584,0
753319936,0
766356736,0
779151232,0
791714112,0
804034240,0
816114432,0
827936192,0
839507776,0
850829504,0
861893760,0
872686272,0
883221952,0
893482176,0
903473216,0
913182528,0
922627904,0
931778048,0
940652480,0
949234944,0
957534528,0
965539968,0
973251136,0
980669632,0
987788992,0
994611968,0
1001130944,0
1007354240,0
1013278208,0
1018918464,0
1024272896,0
1029331648,0
1034148928,0
1038711040,0
1043016576,0
1047155200,0
1051059840,0
1054922176,0
1058632064,0
1062405696,0
1066393408,0
1070176576,0
1073535360,0
1076355456,0
1079886464,0
1082945920,0
1085044096,1000
1086976768,18974230
1088411520,38009132
1089015168,57073816
1088159616,76092456
1086109056,95023152
1082245888,113749520
1076261504,132149176
1069941952,150371392
1062789504,168330144
1056167872,186231744
1049702464,204042304
1044400448,221994976
1039584256,240007712
1034689536,257977824
1029734144,275917152
1024526208,293778880
1019087424,311566976
1013397248,329273376
1007424192,346884608
1001172992,364397792
994635264,381805280
987803136,399099008
980677056,416273280
973256704,433322400
965542656,450240448
957536192,467022080
949238720,483661760
940652544,500154336
931780224,516494592
922624064,532677664
913186944,548698496
903471808,564552192
893481344,580233920
883218816,595739008
872687232,611062528
861889856,626199936
850829952,641146624
839510912,655897920
827935936,670449536
816108864,684796928
804033344,698935616
791712832,712861504
779150976,726570112
766352000,740057600
753319488,753319488
740057600,766351936
726570048,779151104
712861504,791712768
698935616,804033344
684796928,816108992
670449536,827936064
655897856,839510848
641146624,850829952
626199936,861889920
611062528,872687296
595738944,883218944
580233984,893481472
564552192,903471872
548698496,913186880
532677504,922624000
516494464,931779968
500154016,940652096
483661120,949237760
467021088,957534144
450238656,965538880
433319136,973249536
416267616,980663872
399089312,987779328
381789472,994593920
364373152,1001105664
346846048,1007312384
329213184,1013212160
311480096,1018803392
293652032,1024084352
275734592,1029053312
257733248,1033708736
239653280,1038049216
221500352,1042073664
203279936,1045780736
184997568,1049169088
166658944,1052237952
148269504,1054986304
129834848,1057413248
111360672,1059518144
92852704,1061300160
74316288,1062759040
55757192,1063894208
37181116,1064705216
18593934,1065191936
931,1065354176
0,1065192000
0,1064705280
0,1063894272
0,1062759232
0,1061300288
0,1059518144
0,1057413248
0,1054986304
0,1052237952
0,1049169152
0,1045780736
0,1042073728
0,1038049408
0,1033708672
0,1029053184
0,1024084288
0,1018803328
0,1013212096
0,1007312320
0,1001105664
0,994593984
0,987779328
0,980663936
0,973249728
0,965538752
0,957534144
0,949237568
0,940652032
0,931779904
0,922623872
0,913187136
0,903471872
0,893481408
0,883218816
0,872687232
0,861889856
0,850829888
0,839510848
0,827935936
0,816108864
0,804033536
0,791712512
0,779150848
0,766352000
0,753319488
0,740057664
0,726570048
0,712861440
0,698935360
0,684796736
0,670449536
0,655897856
0,641146496
0,626199808
0,611062528
0,595738752
0,580233728
0,564552192
0,548698368
0,532677664
0,516494368
0,500154144
0,483661056
0,467020928
0,450238720
0,433319104
0,416267424
0,399089344
0,381789376
0,364373088
0,346846112
0,329213280
0,311480320
0,293652000
0,275734432
0,257733056
0,239652768
0,221500256
0,203279904
0,184997504
0,166658912
0,148269280
0,129835272
0,111360200
0,92852824
0,74315760
0,55757484
0,37181444
0,18594436
0,988
0,0
0,0
0,0
0,0
